StudentID,FirstName,LastName,Major,HighSchoolGPA,FamilyIncome,State,AvgDailyStudyTime,TotalAbsence
202301867,Bertram,Leong,Computer Science,3.72,95669,GA,4.28,1
202307838,Isadore,Purdie,Software Engineering,2.95,247831,SC,8.61,21
202301264,Willie,Daily,Information Technology,2.53,38128,FL,1.6,22
202308165,Bert,Calcote,Information Technology,2.99,175935,AL,5.99,17
202309362,Walker,Czech,Computer Science,2.76,217076,TN,3.07,14
202300881,Phillip,Onken,Computer Science,3.48,232705,GA,,12
202303841,Elzie,Deck,Software Engineering,3.11,339025,SC,7.97,24
202304487,Jonah,Middleton,Information Technology,3.94,68474,GA,13.97,15
202302975,Fritz,Sholes,Information Technology,2.79,174680,GA,6.76,11
202303170,Truman,Silvester,Information Technology,,141553,FL,6.29,25
202307994,Milburn,Tiggs,Computer Science,3.15,159807,,6.24,17
202306914,Adam,Russell,Computer Science,3.23,23640,SC,10.42,19
202303183,Max,Wardwell,Computer Science,3.2,38851,AL,5.03,22
202306707,Rice,Pamplin,Computer Science,3.36,192747,GA,5.89,8
202309786,Harper,Heiney,Computer Science,2.19,281197,GA,7.69,26
202309420,Cornelious,Maturo,Software Engineering,3.2,53541,GA,4.09,19
202303914,Oren,Simonds,Information Technology,2.79,45723,FL,6.65,12
202309138,Tobe,Alspach,Software Engineering,3.44,165612,TN,7.81,15
202300556,Huey,Hohenstein,Information Technology,,,GA,4.43,26
202309800,Milan,Rojo,Information Technology,2.72,189690,GA,10.57,
202300849,Owen,Mateos,Data Science,2.47,401795,GA,2.51,
202300663,Bedford,Hatfield,Computer Science,3.75,98418,AL,8.63,
202304891,Melvin,Bohon,Computer Science,3.06,195741,GA,7.87,
202305411,Edmund,Lotito,Information Technology,3.28,70060,FL,5.66,
202302067,Angus,Tolan,Information Technology,3.22,,GA,6.58,
202308658,Eligah,Huggard,Data Science,3,23475,GA,5.03,15
202304735,Antone,Conwell,Computer Science,2.49,249887,SC,5.32,20
202302476,Austin,Fellers,Information Technology,2.3,307022,GA,7.58,25
202305072,Nicholas,Crofton,Computer Science,3.61,46979,GA,5.03,6
202309150,Harve,Swope,Data Science,2.78,158403,GA,5.46,22
202304671,Joe,Heit,Data Science,1.9,100676,TN,,25
202305649,Clem,Berthiaume,Data Science,,66450,SC,5.11,14
202300433,Claude,Goforth,Data Science,3.71,189459,GA,6.48,15
202301397,Emery,Horrell,Data Science,2.57,25021,GA,0.82,18
202307924,Jule,Arney,Software Engineering,3.52,102143,GA,3.64,19
202300773,Titus,Hoss,Software Engineering,3.13,40613,GA,6.58,20
202307330,Lavern,Buchert,Information Technology,3.52,275343,SC,,17
202306109,Dave,Weisz,Information Technology,,58658,FL,9.88,6
202305401,Ed,Feola,Computer Science,3.07,42449,GA,7.82,16
202306282,Casimir,Crenshaw,Computer Science,2.13,448877,AL,4.64,27
202301481,Willian,Strunk,Software Engineering,3.22,,GA,3.35,10
202307937,Jessee,Trombetta,Information Technology,2.59,65336,SC,6.55,19
202301588,Fletcher,Rucks,Information Technology,3.13,164440,GA,4.77,12
202309248,Roscoe,Coreas,Information Technology,2.56,30428,TN,6.58,17
202306112,Levi,Edison,Computer Science,3.06,63144,FL,,13
202303720,Desmond,Kothari,Computer Science,2.94,34325,GA,9.25,12
202305760,Stanford,Puccio,Information Technology,2.81,116448,SC,6.6,18
202307238,Willam,Malhotra,Information Technology,3.11,132899,GA,2.99,14
202303903,Riley,Hayek,Computer Science,3.1,180431,AL,7.5,16
202306788,Roby,Ellenberger,Data Science,3.25,31989,GA,5.29,13
202301385,Gregory,Bufford,Data Science,2.24,216387,GA,6.32,22
202306147,Harve,Krewson,Data Science,1.94,47317,FL,3.82,37
202303293,Van,Cabada,Information Technology,2.54,245118,GA,7.28,24
202306721,Norris,Cearley,Software Engineering,2.63,,GA,8.36,19
202308640,Micheal,Smith,Information Technology,3.63,106213,GA,6.47,18
202301997,William,Krupp,Computer Science,3.19,159258,GA,7.17,
202305406,Aron,Naas,Software Engineering,3.53,72614,TN,7,
202307202,Milburn,Lindahl,Software Engineering,2.58,24908,AL,3.6,
202300424,Dale,Admire,Information Technology,3.94,112121,FL,6.23,
202306963,Larry,Rosenblum,Computer Science,3.77,123778,GA,10.92,
202303355,Antonio,Mcquay,Computer Science,3.55,117112,GA,7.55,
202308100,Wilton,Lockard,Computer Science,3.46,,SC,11.55,
202309220,Melvin,Pannell,Information Technology,3.53,45555,GA,6.8,
202302360,Benjamine,Caso,Information Technology,2.71,78387,GA,5.97,
202303452,Clifton,Besse,Information Technology,3.62,386599,,5.6,
202306137,Clyde,Blom,Software Engineering,3.74,50054,FL,6.8,15
202305557,Otho,Janney,Information Technology,2.48,319244,AL,3.93,17
202305313,Ashby,Spoto,Computer Science,3.41,323514,GA,6.57,10
202305358,Coleman,Gallien,Information Technology,2.59,122113,GA,5.34,16
202302115,Elmore,Buehler,Computer Science,3.83,51765,TN,8.93,9
202306714,Hill,Comfort,Data Science,2.77,79632,GA,3.59,11
202304458,Doctor,Esquilin,Software Engineering,2.4,126128,SC,3.66,20
202308669,Antone,Hamm,Data Science,3.78,98215,FL,5.66,15
202308180,Webster,Cloyd,Software Engineering,1.97,31352,GA,5.02,23
202301181,Dave,Mock,Data Science,2.89,28550,GA,5.18,16
202309985,Alva,Obregon,Computer Science,2.34,48665,AL,4.36,24
202300938,Rene,Riches,Information Technology,3.46,155050,SC,6.52,10
202300681,Chancy,Chaudhry,Information Technology,3.14,194264,GA,7.16,19
202300496,Jason,Beaudet,Information Technology,2.9,37240,GA,4.52,13
202300300,Benjaman,Orcutt,Software Engineering,2.52,86385,FL,1.65,27
202309959,Leon,Laduke,Computer Science,2.89,84421,GA,9.6,16
202300083,Mont,Chamberland,Software Engineering,3.12,59173,SC,4.65,19
202306781,Rene,Travis,Computer Science,3.28,73921,,9.8,17
202306385,Edmund,Rachal,Software Engineering,2.5,117399,GA,4.24,25
202304889,Jackson,Ruple,Computer Science,3.4,62237,AL,6.63,13
202301904,Leon,Everage,Data Science,3.27,79861,GA,6.59,16
202305543,Van,Penix,Data Science,3.46,131745,FL,7.57,20
202300188,Wilfred,Ocon,Data Science,3.05,399041,WA,9.78,11
202305496,Riley,Farnam,Data Science,2.01,128355,GA,3.93,27
202308290,Wash,Burgeson,Data Science,3.15,132167,GA,6.34,15
202307364,Ellsworth,Earnhart,Data Science,3.45,85152,GA,10.13,12
202301652,Pleasant,Cayton,Computer Science,2.87,129791,SC,7.48,20
202301843,Hamilton,Maize,Computer Science,2.92,55033,GA,4.08,18
202303840,Elton,Erlandson,Computer Science,3.52,46722,AL,5.37,22
202306384,Addison,Rockhill,Information Technology,3.03,124122,GA,12.66,17
202301522,Wendell,Yiu,Information Technology,3.25,154242,TN,4.7,27
202300197,Nathan,Fryar,Information Technology,2.96,80074,SC,7.3,
202309689,Omer,Jasinski,Information Technology,2.76,539925,GA,1.71,
202309584,Julian,Deardorff,Data Science,3.07,52854,,4.32,
202301534,Lester,Radel,Computer Science,2.66,40864,GA,4.05,
202309075,Ephriam,Bainbridge,Computer Science,3.81,,FL,8.72,
202309983,August,Willhoite,Computer Science,3.7,61034,SC,6.19,
202304502,Phil,Brigance,Information Technology,2.38,64443,AL,3.89,
202302518,Eldon,Monette,Computer Science,2.85,114722,GA,6.25,9
202309450,Golden,Moraga,Computer Science,1.77,331880,GA,0,27
202302177,Alonzo,Welsch,Data Science,2.77,,GA,5.92,
202302085,Morton,Gully,Computer Science,2.87,25462,SC,4.43,8
202303602,Cyrus,Longenecker,Software Engineering,2.93,87339,FL,3.79,15
202306515,Asberry,Fordyce,Computer Science,3.07,,TN,5.5,21
202307199,Josephine,Parramore,Information Technology,2.16,115053,GA,5.16,14
202302783,Earnest,Haake,Computer Science,3.28,191941,GA,4.62,12
202309032,Beatrice,Simons,Software Engineering,4,71686,AL,6.53,11
202304535,Simon,Byrom,Software Engineering,2.52,74124,GA,7.53,21
202301754,Burr,Mcewan,Data Science,3.32,,GA,7.64,12
202305020,Darwin,Ference,Software Engineering,3.4,42291,FL,8.83,6
202302596,Ebenezer,Moffatt,Computer Science,2.09,149181,GA,1.15,27
202304925,Lacy,Bray,Information Technology,,232007,SC,2.49,23
202308918,Mark,Tobia,Data Science,4,224408,GA,,8
202305719,Gail,Kirschner,Data Science,2.97,57045,GA,5.37,14
202302194,Gus,Zander,Computer Science,3.21,127661,GA,6.37,13
202302499,Leigh,Rioux,Data Science,3.8,90747,AL,12.17,14
202303340,Cletus,Schiavo,Information Technology,3.15,44691,TN,4.97,10
202301901,Zack,Holub,Data Science,,157494,GA,8.81,
202306993,Isaac,Urso,Computer Science,2.83,84358,GA,9.59,
202301202,Carlos,Hanlin,Information Technology,3.27,73837,GA,3.93,
202301388,Leland,Dugas,Information Technology,2.59,33329,GA,,
202308910,Harrison,Kindler,Information Technology,2.99,33846,SC,9.35,
202308653,Leroy,Caesar,Software Engineering,3.89,49345,GA,5.82,
202303852,Tyler,Anger,Software Engineering,3.44,94505,FL,9.38,
202300001,Noah,Archey,Information Technology,2.76,26192,AL,,
202303575,Dempsey,Steinbach,Computer Science,3.29,70985,GA,4.62,
202303446,Jonathan,Girardin,Computer Science,2.32,27297,SC,1.94,
202305227,Everette,Procter,Data Science,2.96,124715,GA,8.61,15
202306242,Paul,Pavon,Information Technology,2.7,214826,GA,,17
202302922,Eli,Montague,Software Engineering,4,156731,TN,9.98,15
202304774,Tommie,Silvers,Information Technology,2.5,42342,FL,2.74,21
202306226,Dock,Hauenstein,Computer Science,1.84,95221,SC,0.85,21
202307305,Wilhelm,Selzer,Information Technology,3.88,78027,GA,6.93,13
202309017,Price,Norgaard,Computer Science,2.27,179170,AL,1.18,16
202303742,Sterling,Tait,Data Science,3.39,165680,GA,8.92,13
202306058,Levy,Eisele,Data Science,4,130785,GA,10.92,2
202302454,Ford,Lyon,Data Science,3.92,146358,SC,6.44,8
202303073,Elliott,Kaczmarek,Software Engineering,3.31,106969,FL,4.43,19
202305899,Lucious,Estevez,Information Technology,3.13,37497,GA,5.15,19
202307346,Manuel,Seeley,Data Science,2.79,104640,GA,5.54,22
202300701,Leslie,Cripps,Computer Science,3.09,89714,GA,5.93,19
202309615,Cash,Bufford,Software Engineering,3.48,43203,SC,3.94,17
202306651,Llewellyn,Stowers,Data Science,2.45,118364,TN,2.56,18
202309472,Burl,Hane,Information Technology,2.27,34707,GA,4.72,27
202304193,Dewey,Lombardi,Information Technology,3.33,25210,FL,5.88,17
202304078,Lillard,Youn,Information Technology,3.48,96587,NY,9.82,7
202303623,Frances,Cuyler,Information Technology,4,133381,,8.16,3
202307901,Julian,Kegler,Computer Science,2.84,176886,GA,2.21,17
202301923,Marie,Adkisson,Data Science,1.57,866534,GA,4.95,31
202300132,Linus,Escamilla,Data Science,2.48,208823,,2.48,13
202301610,Alex,Cuff,Data Science,2.76,38555,GA,4.8,9
202309602,Furman,Decicco,Information Technology,3.63,52389,AL,9.18,20
202307126,Cooper,Toone,Software Engineering,3.19,72310,,8.36,18
202303191,Gustav,Tillman,Computer Science,3.39,75841,GA,6.95,10
202301782,Gabriel,Boltz,Information Technology,3.25,40153,GA,9.9,20
202307426,Margaret,Lahman,Information Technology,3.05,87355,TN,7.09,16
202309481,Bruno,Klumpp,Information Technology,2.28,64530,SC,6.76,19
202306236,Commodore,Agosto,Software Engineering,3.8,41567,GA,8.08,18
202303993,Neal,Dobler,Software Engineering,3.31,416707,FL,9.06,18
202300970,Aron,Spears,Data Science,2.24,295753,GA,6.05,18
202300704,Allison,Holz,Information Technology,2.91,267739,AL,3.29,17
202303163,Murphy,Slover,Information Technology,3.22,342248,SC,2.4,23
202307340,Jones,Walk,Data Science,3.45,58993,GA,4.74,17
202307456,Alonza,Cypert,Information Technology,2.22,110372,GA,5.97,18
202300957,Gustave,Lorick,Software Engineering,3.25,179014,GA,10.07,24
202307336,Wayne,Achenbach,Data Science,2.65,536349,FL,3.61,13
202300441,Romeo,Swarthout,Information Technology,3.24,60771,SC,7.36,22
202308820,Percy,Guillot,Information Technology,3.51,38348,GA,3.98,12
202309366,Ernie,Cauble,Software Engineering,2.7,185397,TN,7.86,18
202305941,Elzy,Heintzelman,Information Technology,3.6,290276,AL,9.75,22
202304785,Santos,Kiley,Software Engineering,2.64,210895,GA,6.91,16
202309311,Edward,Giller,Data Science,2.9,270878,,9.4,22
202307753,Iva,Sigrist,Computer Science,4,257258,FL,7.54,10
202305465,Henery,Clegg,Computer Science,3.13,252675,GA,6.43,7
202300289,Benjiman,Baldonado,Software Engineering,3.48,45249,GA,7.76,20
202300846,Emmitt,Cortez,Software Engineering,2.87,240967,GA,6.24,21
202307926,Logan,Cromer,Computer Science,2.86,472935,SC,7.23,17
202302002,Grover,Thieman,Information Technology,2.88,165876,GA,8.33,19
202300474,Lillie,Reel,Software Engineering,3.71,209939,AL,12.74,13
202301123,Anthony,Carsten,Data Science,2.78,,FL,5.99,25
202308777,Leigh,Newson,Software Engineering,2.66,29558,GA,,25
202304685,Hoyt,Drager,Data Science,3.1,83137,TN,7.07,24
202301487,Solomon,Demby,Computer Science,3.77,246988,GA,,25
202304299,Jefferson,Almodovar,Computer Science,3.65,66164,GA,6.28,16
202304776,Dorsey,Dicarlo,Data Science,2.85,33077,GA,9.03,18
202305051,Isidore,Abarca,Computer Science,4,269439,GA,7.82,11
202300431,Boyce,Ferland,Data Science,3.05,402351,FL,2.87,7
202307179,Alvah,Busby,Computer Science,3.7,168909,AL,7.97,13
202304555,Bryant,Witten,Information Technology,2.75,423929,GA,,17
202304907,Neil,Hameed,Computer Science,3.17,111343,GA,5.08,25
202301758,Wilbur,Othman,Information Technology,3.28,230340,GA,5.7,13
202309316,Hugo,Seibold,Data Science,2.63,,SC,5.27,15
202303553,Ike,Nusbaum,Software Engineering,,26119,GA,6.79,34
202306559,Emett,Kalman,Information Technology,3.17,224055,FL,8.51,14
202304869,Anton,Tigges,Data Science,3.32,69299,,10.46,20
202306995,Uriah,Creer,Information Technology,2.02,43937,GA,0.1,21
202306178,Curtis,Gerner,Data Science,3.86,86037,AL,6.63,14
202308714,Manford,Coggins,Computer Science,3.17,332227,,8.08,20
202309730,Baxter,Elias,Computer Science,3.28,286692,GA,8.83,19
202305582,Fredrick,Vanderford,Computer Science,3.34,29985,GA,10.73,22
202309375,Norris,Gayden,Information Technology,2.85,495826,FL,2.4,
202302372,Michael,Richman,Computer Science,4,32210,SC,8.84,16
202309892,Lacy,Anton,Software Engineering,3.02,163481,GA,6.61,17
202308310,Ell,Benke,Software Engineering,2.05,45446,GA,3.68,30
202305648,Elzie,Enderle,Information Technology,2.19,44714,GA,2.74,17
202307731,Adolph,Cornman,Data Science,3.84,43195,AL,7.23,15
